r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1e-09,17.277607917785645,0.0,0.0,32000000.0,756458082120659.4,11454892077305.578,26441743028685.79,794354717226650.8,2.118547200901746,0.346,0.007969107096137858,3.656214113029092e+37,0.346,4429735934058.041,224288240.41577533,4429511645817.624
0.00010001100090009001,17.277607392823125,1.4770671701465465e+29,7.239616585544164e+22,31999999.32892875,756458043272786.8,11454891497230.2,26441740810649.164,794354675580666.1,2.118547200438849,0.346,0.007969107511564485,3.6562133674145633e+37,0.346,4.430708491110426e+22,2.2433755812974088e+18,4.4304841535522974e+22
0.00020002100180018,17.277605815852876,1.1816343697127765e+30,5.7916058911792834e+23,31999997.31305263,756457926575052.6,11454889754702.805,26441734147740.418,794354550477495.9,2.1185471990483213,0.346,0.007969108759492681,3.6562111276136897e+37,0.346,1.7722631304243854e+23,8.973408701049448e+18,1.7721733963373754e+23
0.00030003100270027005,17.27760318687505,3.9879884249346005e+30,1.954656978161983e+24,31999993.952371728,756457732027483.1,11454886849723.768,26441723039962.367,794354341917169.4,2.118547196730163,0.346,0.00796911083992294,3.656207393629036e+37,0.346,3.9875692059931904e+23,2.0190087658068365e+19,3.9873673051166096e+23
0.00040004100360036,17.277599505890457,9.452970766787958e+30,4.6332489238264296e+24,31999989.246886887,756457459630162.5,11454882782294.334,26441707487321.992,794354049899778.8,2.1185471934843743,0.346,0.007969113752855653,3.656202165465641e+37,0.346,7.088976344231205e+23,3.5893392947482837e+19,7.08861741030173e+23
0.00050005100450045,17.277594772901956,1.8462809009747612e+31,9.049300791742481e+24,31999983.196601354,756457109383333.8,11454877552418.172,26441687489835.91,794353674425587.9,2.118547189310957,0.346,0.007969117498290127,3.656195443132877e+37,0.346,1.1076466720068988e+24,5.608329726103651e+19,1.1075905887096379e+24
0.0006000610054005401,17.277588987909834,3.190369346545793e+31,1.5637175835268737e+25,31999975.801515236,756456681287063.5,11454871160096.219,26441663047512.04,794353215494671.8,2.1185471842099113,0.346,0.007969122076227922,3.6561872266382497e+37,0.346,1.5950017415060243e+24,8.075976548711324e+19,1.5949209817405372e+24
0.0007000710063006301,17.277582150914068,5.0661761586639955e+31,2.483123566681107e+25,31999967.06162823,756456175341408.0,11454863605329.234,26441634160358.613,794352673107095.9,2.1185471781812355,0.346,0.007969127486671201,3.656177515990446e+37,0.346,2.1709600417537246e+24,1.099227547107988e+20,2.170850118999014e+24
0.0008000810072007201,17.277574261914932,7.562310150283835e+31,3.7065840357787264e+25,31999956.97694032,756455591546454.5,11454854888118.443,26441600828386.516,794352047262959.4,2.1185471712249284,0.346,0.007969133729622319,3.6561663112001206e+37,0.346,2.8355182622808565e+24,1.435722142139685e+20,2.8353746900666426e+24
0.00090009100810081,17.277565320912988,1.076737520204213e+32,5.277534843862697e+25,31999945.547451776,756454929902320.6,11454845008465.531,26441563051609.25,794351337962395.5,2.1185471633409896,0.346,0.00796914080508382,3.6561536122798894e+37,0.346,3.588672583339197e+24,1.8170808547538957e+20,3.588490875253721e+24
