r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1e-09,24.376312446594238,0.0,0.0,48000000.0,1600886417576021.0,20329732199780.598,133861324082721.83,1755077473858523.5,2.1148009534076486,0.346,0.0024531795297798443,1.6695335429918336e+39,0.346,2.815404011480342e+16,2260165946.513252,2.8154037854637476e+16
0.00010001100090009001,24.37631181234131,9.38779122301263e+32,1.0214096967552385e+23,47999999.093126185,1600886345676312.5,20329731318173.918,133861313966444.62,1755077390960931.0,2.1148009529961733,0.346,0.002453179647318434,1.669533237386321e+39,0.346,2.81602227982217e+26,2.2606629625749037e+19,2.8160220537558736e+26
0.00020002100180018,24.37630990706638,7.510119112685752e+33,8.171154938394151e+23,47999996.36890706,1600886129691961.5,20329728669856.51,133861283577483.98,1755077141939302.0,2.114800951760115,0.346,0.002453180000400539,1.669532319357708e+39,0.346,1.1263962008559565e+27,9.042557967577884e+19,1.126396110430377e+27
0.00030003100270027005,24.376306730769418,2.5346470238357175e+34,2.757750640488006e+24,47999991.82734252,1600885769622991.5,20329724254828.637,133861232915849.08,1755076726793669.0,2.114800949699474,0.346,0.002453180589026311,1.669530788906867e+39,0.346,2.534377572499791e+27,2.0345674612748626e+20,2.534377369043045e+27
0.00040004100360036,24.37630228345063,6.0080212791223905e+34,6.536873014682629e+24,47999985.46843274,1600885265469469.5,20329718073091.043,133861161981559.23,1755076145524119.8,2.114800946814249,0.346,0.0024531814131959614,1.669528646035364e+39,0.346,4.5055390984143844e+27,3.616999555836348e+20,4.505538736714428e+27
0.00050005100450045,24.37629656511049,1.1734365868889054e+35,1.2767308769094382e+25,47999977.29217824,1600884617231510.0,20329710124645.016,133861070774644.28,1755075398130799.0,2.114800943104441,0.346,0.002453182472909746,1.6695258907454863e+39,0.346,7.039870635796794e+27,5.65154965274934e+20,7.039870070641827e+27
0.0006000610054005401,24.376289575750093,2.027690642857321e+35,2.2061883673402076e+25,47999967.298580326,1600883824909313.2,20329700409492.91,133860959295149.86,1755074484613956.0,2.1148009385700495,0.346,0.002453183768167921,1.6695225230403893e+39,0.346,1.0137359143607845e+28,8.138214630605563e+20,1.0137358329786383e+28
0.0007000710063006301,24.37628131537416,3.2198887837140807e+35,3.5033424609457346e+25,47999955.48764526,1600882888503503.8,20329688927642.316,133860827543183.88,1755073404974330.0,2.114800933211077,0.346,0.002453185298970193,1.6695185429255108e+39,0.346,1.3797988682687873e+28,1.107699067429499e+21,1.3797987574988809e+28
0.0008000810072007201,24.376271783983725,4.80635423859061e+35,5.229475783162966e+25,47999941.85937421,1600881808014310.0,20329675679095.855,133860675518804.23,1755072159212210.0,2.114800927027524,0.346,0.0024531870653170186,1.6695139504051657e+39,0.346,1.8021740415821675e+28,1.4467873275004068e+21,1.8021738969034346e+28
0.00090009100810081,24.376260981578596,6.843405965985129e+35,7.445870683170963e+25,47999926.41376663,1600880583441845.0,20329660663854.65,133860503222056.69,1755070747327756.0,2.1148009200193885,0.346,0.002453189067209162,1.669508745483696e+39,0.346,2.2808592607849768e+28,1.8310857230221878e+21,2.2808590776764044e+28
