r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
3.2430363003979976e-22,84.38121130971561,1.9224409561032575e-25,3.5345519140214735e-28,19500000.0,2200356846708474.0,161037827784871.4,3646100308539.026,2365040774801885.0,2.505361851018199,0.34,0.23275331109160188,9.362123993002007e+35,0.34,5.767322868309772e-15,6.782966593438344e-16,5.089026208965939e-15
0.0001127777151234916,84.38095170911042,8.084556808078965e+27,1.4864421307161248e+25,19499960.082939304,2200345573083597.8,161037002058503.53,3646070453942.015,2365028645596043.5,2.5017919632402945,0.34,0.23275447743059577,9.361937112447895e+35,0.34,6.974266314822585e+20,8.202692159081534e+19,6.153997098914433e+20
0.0002255554302469832,84.38017764289654,6.467145980242612e+28,1.189147154366767e+26,19499840.788220625,2200311927367768.0,161034539952250.34,3645981232639.8477,2364992448552658.5,2.501076001445951,0.34,0.23275796656803754,9.361378725702335e+35,0.34,2.789347657516309e+21,3.280936377941851e+20,2.4612540197221234e+21
0.0003383331453704748,84.37888912424356,2.182381146353545e+29,4.013334857634244e+26,19499642.11731575,2200255910563175.0,161030441538023.34,3645832649001.92,2364932184750200.0,2.5007688244949713,0.34,0.23276377860585346,9.360448899249886e+35,0.34,6.274687833629324e+21,7.381580564997168e+20,5.536529777129607e+21
0.0004511108604939664,84.37708617506624,5.172120951695012e+29,9.512968031571935e+26,19499364.07240119,2200177524307180.0,161024706935501.12,3645624710099.264,2364847855952780.5,2.5005980836804147,0.34,0.2327719137252891,9.359147742608477e+35,0.34,1.115165663980104e+22,1.3121500677951107e+21,9.83950657200593e+21
0.000563888575617458,84.3747688260239,1.0099462891921764e+30,1.8579709438280903e+27,19499006.656522382,2200076770890776.0,161017336312124.1,3645357425826.8525,2364739464628727.0,2.500489397862965,0.34,0.23278237218005735,9.35747540901783e+35,0.34,1.7417749492284804e+22,2.0499715587195714e+21,1.5367777933565232e+22
0.0006766662907409496,84.3719371165193,1.744694094669857e+30,3.210509127588306e+27,19498569.873593617,2199953653258465.8,161008329883085.53,3645030808902.794,2364607013950454.0,2.500414139208334,0.34,0.23279515429635306,9.355432095409518e+35,0.34,2.5069749438294327e+22,2.95149643390715e+21,2.2118253004387175e+22
0.0007894440058644412,84.3685910946978,2.7695846833111725e+30,5.098048256668918e+27,19498053.72839793,2199808175008125.8,160997687911322.2,3644644874867.334,2364450507794315.0,2.5003589419178383,0.34,0.2328102604728729,9.353018042368602e+35,0.34,3.410372933210799e+22,4.016570642114682e+21,3.0087158689993308e+22
0.0009022217209879328,84.36473081744586,4.132598348149817e+30,7.609705655230422e+27,19497458.22658705,2199640340390837.0,160985410707500.97,3644199642081.674,2364269950740419.5,2.5003167273912092,0.34,0.23282769118083463,9.350233534087054e+35,0.34,4.45150544907332e+22,5.245012208627491e+21,3.92700422821057e+22
0.0010149994361114243,84.36035635038925,5.881541951788884e+30,1.0834575809706e+28,19496783.374681264,2199450154310673.2,160971498630004.3,3643695131726.509,2364065348072404.0,2.5002833976919048,0.34,0.23284744696400483,9.347078898308283e+35,0.34,5.629838582685932e+22,6.636611273534402e+21,4.966177455332492e+22
0.001127777151234916,84.35546776789148,8.064024491847405e+30,1.486172711011435e+28,19496029.18006928,2199237622324470.5,160955952084913.34,3643131367800.384,2363836705777184.0,2.5002564149512296,0.34,0.23286952843872943,9.343554506263507e+35,0.34,6.944768345642729e+22,8.191130135862236e+21,6.125655332056506e+22
0.0012405548663584076,84.35006515305139,1.0727432800068978e+31,1.9780198592481543e+28,19495195.651008096,2199002750641559.2,160938771525987.5,3642508377117.825,2363584030544665.0,2.5002341231718535,0.34,0.23289393629396668,9.339660772599612e+35,0.34,8.395621077773672e+22,9.908303303558335e+21,7.40479074741784e+22
0.0013533325814818991,84.3441485977009,1.3918907391454144e+31,2.5678996682513455e+28,19494282.796622805,2198745546123463.8,160919957454643.88,3641826189307.225,2363307329767415.0,2.500215397933812,0.34,0.23292067129132676,9.335398155298433e+35,0.34,9.981653901860651e+22,1.1787837549308128e+22,8.802870146929838e+22
0.001466110296605391,84.33771820240237,1.7685318479573247e+31,3.264709194064975e+28,19493290.62690646,2198466016283577.0,160899510419932.16,3641084836808.5645,2363006611540317.5,2.500199445580692,0.34,0.23294973426511253,9.330767155587997e+35,0.34,1.1702055224772284e+23,1.3829411972173512e+22,1.031911402755493e+23
0.0015788880117288825,84.33077407644562,2.20732421741825e+31,4.077341580864495e+28,19492219.152719814,2198164169286794.0,160877431018509.03,3640284354870.8447,2362681884660174.0,2.5001856934586866,0.34,0.23298112612236713,9.325768317844939e+35,0.34,1.355594528458896e+23,1.603267806503578e+22,1.1952677478085381e+23
0.0016916657268523738,84.32331633784499,2.7128936877002956e+31,5.014685735780748e+28,19491068.385791138,2197840013949125.8,160853719894609.16,3639424781549.3496,2362333158625284.0,2.5001737153452033,0.34,0.2330148478429245,9.320402229488871e+35,0.34,1.5542376743253364e+23,1.839725978782591e+22,1.3702650764470774e+23
0.0018044434419758656,84.3153451133357,3.289831989151433e+31,6.085626003904928e+28,19489838.33871599,2197493559737271.2,160828377740014.66,3638506157702.6895,2361960443634989.0,2.5001631888816265,0.34,0.233050900479462,9.314669520868456e+35,0.34,1.766033532424262e+23,2.0922753646523415e+22,1.5568059959590277e+23
0.0019172211570993574,84.30686053837046,3.9426944262131113e+31,7.299041843485736e+28,19488529.024956945,2197124816768167.2,160801405294021.47,3637528526989.5996,2361563750589178.5,2.5001538652296103,0.34,0.2330892851575603,9.308570865138992e+35,0.34,1.990874049471824e+23,2.360872877790289e+22,1.7547867616927955e+23
0.0020299988722228485,84.29786275711538,4.675997585840775e+31,8.663807501336302e+28,19487140.458843313,2196733795808497.0,160772803343404.34,3636491935865.5205,2361143091087767.0,2.5001455494868488,0.34,0.2331300030757666,9.302106978131756e+35,0.34,2.228644619157513e+23,2.6454727040006487e+22,1.964097348757448e+23
0.0021427765873463403,84.28835192244597,5.494217071908492e+31,1.0188791688459928e+29,19485672.655570876,2196320508274177.8,160742572722378.8,3635396433578.998,2360698477430135.5,2.5001380863447222,0.34,0.2331730555056595,9.295278618215361e+35,0.34,2.47922415907753e+23,2.946026310831974e+22,2.1846215279943326e+23
0.002255554302469832,84.27832819594273,6.401785267126575e+31,1.1882857255913162e+29,19484125.63120158,2195884966229812.5,160710714312561.5,3634242072167.836,2360229922614542.0,2.500131351390414,0.34,0.23321844379192036,9.28808658614876e+35,0.34,2.7424851919310984e+23,3.26248245776245e+22,2.416236946154853e+23
0.0023683320175933234,84.26779174788652,7.403089123919824e+31,1.3754860870916825e+29,19482499.40266319,2195427182388109.0,160677229042927.8,3633028906455.0293,2359737440337492.0,2.5001252426848897,0.34,0.2332661693524088,9.280531724926001e+35,0.34,3.0182939309111133e+23,3.5947872069503905e+22,2.6588152102160743e+23
