r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
9.037084498940617e-22,44.46811054656515,6.612191989881279e-25,1.862675858828105e-28,22250000.0,1323096266983233.0,55368926790777.25,6180309554807.372,1384645503328817.8,2.5055684207423723,0.34,0.09367506407603177,2.2280990057658409e+36,0.34,1.9836575969643836e-14,3.1930604186211724e-16,1.9517269927781716e-14
0.00031426775612822125,44.468045824590526,2.7807001619415455e+28,7.833418885257585e+24,22249978.394654892,1323093056497096.5,55368792477877.06,6180285549858.82,1384642134524832.2,2.5018625087721045,0.34,0.09367528700102337,2.2280779124965248e+36,0.34,2.3988336082912716e+21,3.861420949822132e+19,2.3602193987930502e+21
0.0006285355122564425,44.46785286695376,2.2244724140023993e+29,6.26671877970428e+25,22249913.825730454,1323083475706510.5,55368392047422.06,6180213809986.263,1384632081563918.8,2.5011183589004955,0.34,0.09367595392063924,2.228014886731074e+36,0.34,9.594704182701617e+21,1.5445370464705485e+20,9.440250478054562e+21
0.0009428032683846638,44.46753167519474,7.507101539609508e+29,2.1150084177640572e+26,22249806.293590922,1323067524745425.8,55367725504917.32,6180094336841.109,1384615344587184.5,2.500799091427951,0.34,0.09367706484431598,2.2279099320158535e+36,0.34,2.158572313994616e+22,3.4750909715965464e+20,2.1238214042786506e+22
0.001257071024512885,44.46708225187578,1.7792976380632224e+30,5.013322875054166e+26,22249655.798790827,1323045203833734.5,55366792859524.47,6179927133115.697,1384591923826374.5,2.500621628021295,0.34,0.09367861978853867,2.2277630542094254e+36,0.34,3.8368744838494404e+22,6.177647485560227e+20,3.7750980089938386e+22
0.0015713387806411063,44.46650460058152,3.4747803587544274e+30,9.791569901256448e+26,22249462.34210608,1323016513279108.5,55365594124061.31,6179712202577.728,1384561819605747.8,2.5005086641020484,0.34,0.09368061877638312,2.2275742615100267e+36,0.34,5.993936761262936e+22,9.651987717201629e+20,5.897416884090918e+22
0.0018856065367693275,44.465798725918994,6.003554092657436e+30,1.691967160105525e+27,22249225.924533967,1322981453476996.8,55364129315001.73,6179449550070.129,1384525032342069.0,2.5004304427082715,0.34,0.09368306183751667,2.2273435644548166e+36,0.34,8.629193521918697e+22,1.389783033079183e+21,8.49021521861078e+22
0.002199874292897549,44.46496463351744,9.531796130719428e+30,2.6867509401722736e+27,22248946.547293115,1322940024910614.2,55362398452475.13,6179139181510.867,1384481562544600.2,2.500373072278736,0.34,0.09368594900819897,2.2270709759188917e+36,0.34,1.1741953869638531e+23,1.8914831554040664e+21,1.1552805554098125e+23
0.00251414204902577,44.46400233002833,1.4225421752779563e+31,4.010491592325329e+27,22248624.211823512,1322892228150931.8,55360401560266.16,6178781103892.738,1384431410815090.8,2.500329195489084,0.34,0.09368928033128285,2.2267565111141138e+36,0.34,1.5331401863398502e+23,2.470258521231787e+21,1.5084376011275322e+23
0.0028284098051539913,44.46291182312519,2.025004078820381e+31,5.710166684946792e+27,22248258.919786483,1322838063856661.8,55358138665813.984,6178375325283.12,1384374577847759.0,2.500294554318818,0.34,0.09369305585621535,2.2264001875877125e+36,0.34,1.939659678538579e+23,3.126062276908338e+21,1.908399055769495e+23
0.0031426775612822125,44.4616931215036,2.7770914276864453e+31,7.832747280025496e+27,22247850.673064664,1322777532774246.0,55355609800211.94,6177921854823.646,1384311064429281.8,2.500266508990024,0.34,0.09369727563903932,2.2260020252206505e+36,0.34,2.393647344998611e+23,3.858841337252186e+21,2.3550589316260898e+23
0.0034569453174104338,44.46034623488098,3.695291124468288e+31,1.0425197120511009e+28,22247399.473761998,1322710635737836.8,55352814998206.484,6177420702729.891,1384240871438773.0,2.5002433399185238,0.34,0.09370193974239459,2.2255620462258127e+36,0.34,2.8949842553576894e+23,4.668536390837558e+21,2.848298891449314e+23
0.003771213073538655,44.45887117399651,4.796046560783236e+31,1.3534471817812522e+28,22246905.324203715,1322637373669279.2,55349754298196.78,6176871880290.996,1384163999847767.0,2.500223877145192,0.34,0.09370704823551977,2.225080275145953e+36,0.34,3.443539106498307e+23,5.555081905896981e+21,3.387988287439337e+23
0.004085480829666877,44.45726795061102,6.095753321989341e+31,1.7207518039462116e+28,22246368.226936296,1322557747578089.5,55346427742233.58,6176275399869.231,1384080450720192.2,2.50020729695111,0.34,0.09371260119425415,2.2245567388514277e+36,0.34,4.039168265643514e+23,6.518406136842248e+21,3.9739842042750915e+23
0.004399748585795098,44.45553657750676,7.610754907569307e+31,2.1491272696952534e+28,22245788.18472746,1322471758561432.8,55342835376018.4,6175631274899.556,1383990225212350.8,2.5001930036931803,0.34,0.09371859870103964,2.2239914665377308e+36,0.34,4.681715817485672e+23,7.558431131403119e+21,4.60613150617164e+23
0.004714016341923318,44.45367706848728,9.357338468631246e+31,2.6432662133774922e+28,22245165.20056614,1322379407804098.2,55338977248902.45,6174939519889.115,1383893324572890.0,2.500180553871194,0.34,0.09372504084492293,2.2233844897228036e+36,0.34,5.371013615328595e+23,8.675072738382803e+21,5.284262887944766e+23
0.00502828409805154,44.451689438377244,1.135173056385447e+32,3.2078601313660733e+28,22244499.277662452,1322280696578473.8,55334853413885.586,6174200150416.72,1383789750142776.0,2.50016961265213,0.34,0.09373192772155775,2.2227358422441415e+36,0.34,6.106881336222642e+23,9.868240616029363e+21,6.008198930062348e+23
0.005342551854179762,44.449573703022196,1.3610092935326714e+32,3.8475993009055417e+28,22243790.419447668,1322175626244513.5,55330463927614.984,6173413183132.256,1383679503355260.8,2.500159922406911,0.34,0.09373925943320754,2.222045560255669e+36,0.34,6.889126540069867e+23,1.1137838241021872e+22,6.777748157659648e+23
0.0056568196103079825,44.44732987928842,1.6148518305615046e+32,4.567172698983389e+28,22243038.62957417,1322064198249712.8,55325808850384.1,6172578635756.063,1383562585735853.0,2.5001512790634344,0.34,0.0937470360887483,2.2213136822244143e+36,0.34,7.71754473267563e+23,1.2483762918070426e+22,7.592707103494925e+23
0.005971087366436204,44.44495798506262,1.8983026197438735e+32,5.371267921227376e+28,22242243.911915436,1321946414129070.5,55320888246131.09,6171696527078.313,1383438998902280.0,2.500143522055359,0.34,0.093755257803671,2.2205402489269876e+36,0.34,8.591919432720692e+23,1.3905905790128656e+22,8.452860374819404e+23
0.006285355122564425,44.442458039251804,2.2129558777300408e+32,6.264571100830208e+28,22241406.270565994,1321822275505057.8,55315702182437.516,6170766876958.284,1383308744564453.5,2.5001365219624376,0.34,0.09376392470008509,2.2197253034458096e+36,0.34,9.512022242626645e+23,1.5404151849217566e+22,9.35798072413447e+23
0.006599622878692646,44.439830061782914,2.56039767244919e+32,7.251766827504451e+28,22240525.70984138,1321691784087579.8,55310250730526.79,6169789706323.646,1383171824524430.2,2.5001301728404894,0.34,0.0937730369067215,2.2188688911651664e+36,0.34,1.0477612923286019e+24,1.6978379947859463e+22,1.0307829123807423e+24
0.0069138906348208675,44.43707407360265,2.9422055126654006e+32,8.337538066466332e+28,22239602.23427811,1321554941673938.8,55304533965262.58,6168765037169.684,1383028240676371.0,2.500124387945331,0.34,0.0937825945589362,2.21797105976703e+36,0.34,1.1488439472626527e+24,1.8628462811120413e+22,1.1302154844515322e+24
0.007228158390949089,44.43419009667713,3.359947940342966e+32,9.526566077453922e+28,22238635.84863362,1321411750148791.2,55298551965147.15,6167692892558.492,1382877995006497.0,2.5001190954525376,0.34,0.09379259779871343,2.217031859226683e+36,0.34,1.2544238207977579e+24,2.035426704925982e+22,1.2340695537484982e+24
0.00754242614707731,44.43117815399163,3.81518412592977e+32,1.0823530333777118e+29,22237626.55788624,1321262211484107.8,55292304812319.53,6166573296618.109,1382721089593045.5,2.50011423499992,0.34,0.09380304677467002,2.2160513418081167e+36,0.34,1.3644733852205723e+24,2.2155653170985674e+22,1.3423177320495866e+24
0.007856693903205533,44.42803826955031,4.3094634667182974e+32,1.2233108441406511e+29,22236574.36723513,1321106327739128.0,55285792592553.81,6165406274541.652,1382557526606223.5,2.5001097553320943,0.34,0.0938139416420588,2.215029562059244e+36,0.34,1.478963962358401e+24,2.403247559731377e+22,1.4549314867610875e+24
0.008170961659333753,44.424770468375826,4.8443251883732125e+32,1.375997605809491e+29,22235479.282100253,1320944101060313.8,55279015395257.12,6164191852586.365,1382387308308157.2,2.5001056141096365,0.34,0.09382528256277303,2.2139665768068793e+36,0.34,1.5978657329359046e+24,2.598458267602915e+22,1.5718811502598754e+24
0.008485229415461974,44.421374776509055,5.421297949796011e+32,1.5408806812541656e+29,22234341.308122303,1320775533681302.0,55271973313467.625,6162930058072.672,1382210437052842.2,2.5001017739133817,0.34,0.0938370697053504,2.2128624451515353e+36,0.34,1.721147746297742e+24,2.8011816696748112e+22,1.6931359296009937e+24
0.008799497171590197,44.417851221008696,6.041899451426221e+32,1.718427222359572e+29,22233160.451162655,1320600627922851.8,55264666443852.48,6161620919383.142,1382026915286087.2,2.5000982030595407,0.34,0.09384930324497796,2.2117172284619742e+36,0.34,1.8487779304932435e+24,3.011401390657887e+22,1.8186639165866648e+24
0.009113764927718416,44.414199829951,6.707636047113033e+32,1.9091041619501075e+29,22231936.717303336,1320419386192796.2,55257094886705.695,6160264465961.487,1381836745545463.2,2.5000948744094664,0.34,0.09386198336349608,2.210530990369618e+36,0.34,1.9807231027190923e+24,3.2291004526379137e+22,1.9484320981927135e+24
0.009428032683846637,44.410420632429314,7.420002359677162e+32,2.113378205718524e+29,22230670.11284693,1320231810985985.5,55249258745945.81,6158860728311.432,1381639930460242.8,2.5000917638103552,0.34,0.093875110249404,2.2093037967626713e+36,0.34,2.1169489801156255e+24,3.454261276760828e+22,2.0824063673480169e+24
0.00974230043997486,44.4065136585537,8.180480900291155e+32,2.3317158241593577e+29,22229360.644316547,1320037904884229.8,55241158129113.59,6157409737995.617,1381436472751339.0,2.5000888510521233,0.34,0.09388868409786419,2.2080357157801083e+36,0.34,2.257420190912592e+24,3.686865684977226e+22,2.2205515340628192e+24
