r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
7.165712154405444e-22,24.675441021352796,9.728282239825737e-25,1.0336024564902688e-28,24083333.333333332,794683640005856.0,20747217054750.742,8483138426833.164,823913995487440.0,2.4999999857780373,0.34,0.047013473217121265,3.384712932658862e+36,0.34,2.918484671947721e-14,1.3495406032497686e-16,2.9049892659152237e-14
0.00024919013207077,24.675422718402647,4.091171065523711e+28,4.34678124371036e+24,24083321.301074624,794682653520052.5,20747191406091.598,8483121473824.492,823912966399968.6,2.500000005925817,0.34,0.047013531015974414,3.384696458084971e+36,0.34,3.529355729373915e+21,1.6320272528476416e+19,3.5130354568454393e+21
0.00049838026414154,24.675367809625968,3.272869757512716e+29,3.4774203521010495e+25,24083285.204330035,794679694069592.4,20747114460293.637,8483070614995.364,823909879144881.4,2.4999999985778043,0.34,0.04701370441298097,3.384647034838162e+36,0.34,1.4116940576074293e+22,6.52804082040823e+19,1.4051660167870211e+22
0.0007475703962123101,24.67527629524405,1.1045558034995486e+30,1.1736267572262791e+26,24083225.043194298,794674761675330.0,20746986217895.266,8482985850936.627,823904733744161.9,2.499999999492073,0.34,0.047013993409481245,3.384564664343159e+36,0.34,3.17613075979623e+22,1.4687836133229172e+20,3.1614429236630005e+22
0.00099676052828308,24.675148175625715,2.618081115363709e+30,2.781921424558992e+26,24083140.8178253,794667856372022.9,20746806679793.81,8482867182633.004,823897530234449.6,2.499999999604946,0.34,0.047014398007709166,3.3844493489744223e+36,0.34,5.6460045498541826e+22,2.6111072253870857e+20,5.6198934776003105e+22
0.0012459506603538502,24.674983451287304,5.113125216967769e+30,5.4334185190894963e+26,24083032.528444074,794658978208330.0,20746575847245.51,8482714611463.077,823888268667038.6,2.5000000009696777,0.34,0.04701491821079227,3.384301092056038e+36,0.34,8.82097790375009e+22,4.079727189437783e+20,8.780180631855712e+22
0.0014951407924246201,24.67478212289267,8.83481628612436e+30,9.388901237218188e+26,24082900.175334807,794648127246813.0,20746293721865.527,8482528139199.2705,823876949107877.8,2.500000000546997,0.34,0.04701555402275179,3.384119897861554e+36,0.34,1.2700616960534887e+23,5.8745821440736946e+20,1.264187113909415e+23
0.0017443309244953903,24.67454419125319,1.402811488370813e+31,1.490914116867015e+27,24082743.758844823,794635303563933.0,20745960305627.867,8482307768007.783,823863571637568.6,2.5000000002370317,0.34,0.047016305448502736,3.3839057716137683e+36,0.34,1.7284391596202806e+23,7.995597098432101e+20,1.7204435625218486e+23
0.00199352105656616,24.67426965732775,2.093778049306695e+31,2.2254895975417838e+27,24082563.279384598,794620507250052.2,20745575600865.438,8482053500448.593,823848136351366.2,2.4999999993725632,0.34,0.04701717249385388,3.383658719484507e+36,0.34,2.2571675513934173e+23,1.0442683436031556e+21,2.246724867957386e+23
0.00224271118863693,24.673958522222744,2.9808338093629886e+31,3.168690707074199e+27,24082358.737427752,794603738409432.2,20745139610269.965,8481765339475.379,823830643359177.6,2.4999999992514796,0.34,0.04701815516550787,3.38337874859431e+36,0.34,2.8561746350701517e+23,1.321573891931273e+21,2.842958896150839e+23
0.0024919013207077003,24.67361078719206,4.088404477449762e+31,4.346589729846091e+27,24082130.133511055,794584997160231.9,20744652336891.992,8481443288435.489,823811092785559.4,2.5000000011851555,0.34,0.04701925347106131,3.3830658670121107e+36,0.34,3.525378580021545e+23,1.6314647694877002e+21,3.509063932326668e+23
0.0027410914527784703,24.67322645363707,5.440885639351237e+31,5.785256861233898e+27,24081877.468234405,794564283634506.4,20744113784140.81,8481087351069.848,823789484769717.0,2.4999999995362443,0.34,0.0470204674190049,3.3827200837548296e+36,0.34,4.2646879752185364e+23,1.973928029942257e+21,4.244948694919113e+23
0.0029902815848492402,24.672805523106632,7.062639428776034e+31,7.510759975571764e+27,24081600.742260855,794541597978206.9,20743523955784.465,8480697531512.921,823765819465504.2,2.5,0.34,0.047021797018723416,3.3823414087869795e+36,0.34,5.074001844786507e+23,2.348949366637772e+21,5.0505123511201294e+23
0.00323947171692001,24.672347997297074,8.977991204076384e+31,9.54916439413643e+27,24081299.95631658,794516940351177.5,20742882855949.7,8480273834292.604,823740097041419.9,2.50000000039505,0.34,0.047023242280496085,3.3819298530201584e+36,0.34,5.953209665185087e+23,2.756513113323074e+21,5.9256445340518564e+23
0.0034886618489907806,24.671853878052183,1.1211226231244967e+32,1.1926532653159315e+28,24080975.111190885,794490310927153.8,20742190489121.87,8479816264330.147,823712317680605.8,2.4999999998773985,0.34,0.047024803215496555,3.381485428312545e+36,0.34,6.902191384009509e+23,3.196602244955605e+21,6.870225361559953e+23
0.00373785198106155,24.67132316736318,1.378658637372188e+32,1.4668924271865993e+28,24080626.207736213,794461709893760.9,20741446860144.957,8479324826940.074,823682481580846.0,2.5,0.34,0.04702647983579303,3.381008147468342e+36,0.34,7.92081744040969e+23,3.6691983785736153e+21,7.884125456623954e+23
