r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1.7883086365440947e-21,54.19018512431746,2.1328057425714023e-28,2.2699131664430213e-28,7583333.333333333,549532690909948.25,76981440900053.9,83393221696.40869,626597525031698.5,3.0601593702730074,4.654562980661426,4.654562980661427,1.5263061089342627e+32,0.34,6.3984172277142074e-18,6.398402789529593e-18,1.443818461353417e-23
0.0006218905472636816,54.18990212023688,8.969336687197742e+24,9.546019737815512e+24,7583313.704669334,549528398617288.3,76980770851780.75,83392358281.28444,626592561827350.4,3.060168608208867,4.6545881325416305,4.6545881325416305,1.5262665677304317e+32,0.34,7.737603774308468e+17,7.737586314935296e+17,1745937317274.776
0.0012437810945273632,54.18905311654506,7.1752007256999765e+25,7.636744001661332e+25,7583254.819211164,549515521953835.25,76978760741201.28,83389768099.61998,626577672463136.1,3.060187083294036,4.654663588486675,4.654663588486675,1.5261479506753517e+32,0.34,3.0948483988570353e+18,3.094841416405655e+18,6982451380101.305
0.0018656716417910445,54.187638138891415,2.4214791532457508e+26,2.5773607200588102e+26,7583156.678560249,549494061563148.94,76975410671032.61,83385451342.53041,626552857685524.0,3.060214795618403,4.65478934940988,4.654789349409879,1.5259502774363027e+32,0.34,6.962684794454614e+18,6.962669088804855e+18,15705649758305.35
0.0024875621890547263,54.18565723002385,5.739301083362723e+26,6.10916548403296e+26,7583019.2853855435,549464018517768.3,76970720812461.16,83379408328.51169,626518118738557.9,3.060251745180583,4.654965416833344,4.654965416833344,1.5256735807857101e+32,0.34,1.2376304323741096e+19,1.2376276414691906e+19,27909049189492.1
0.003109452736318408,54.183110449787044,1.1208313603972392e+27,1.1931627348764091e+27,7582842.643423393,549425394319120.8,76964691405129.05,83371639503.39699,626473457363753.2,3.060297932533654,4.655191792887789,4.655191792887789,1.525317906591583e+32,0.34,1.93343560893197e+19,1.933431250573794e+19,43583581755635.875
0.003731343283582089,54.1799978751201,1.93653076818966e+27,2.0617141423177244e+27,7582626.757477331,549378190897393.3,76957322757115.61,83362145440.29482,626418875799949.2,3.060353358586818,4.655468480312372,4.655468480312373,1.5248833138041144e+32,0.34,2.7835103975937413e+19,2.7835041258333897e+19,62717603519806.08
0.004353233830845771,54.17631960005346,3.074640364335757e+27,3.273792340183984e+27,7582371.6334178345,549322410611369.25,76948615244913.19,83350926839.51038,626354376783121.9,3.0604180224763637,4.6557954824544,4.6557954824544,1.5243698744384946e+32,0.34,3.787642721467342e+19,3.78763419177678e+19,85296905612549.55
0.004975124378109453,54.17207573570522,4.5886917525505435e+27,4.8865973711898734e+27,7582077.278182019,549258056248227.3,76938569313397.86,83337984528.44923,626279963546153.6,3.060491925101263,4.656172803269002,4.656172803269002,1.523777673553899e+32,0.34,4.945582107202156e+19,4.9455709767293805e+19,111304727754480.69
0.005597014925373134,54.16726641027666,6.532122768934771e+27,6.957304167630198e+27,7581743.69977327,549185131023304.44,76927185475794.47,83323319461.50305,626195639818560.4,3.060575066702053,4.656600447318762,4.656600447318762,1.5231068092286757e+32,0.34,6.257039766357893e+19,6.2570256941804724e+19,140721774198683.62
