r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1e-09,26.82959728240967,0.0,0.0,56000000.0,2055670272850723.0,23852939196256.484,247994628952635.12,2327517840999614.5,2.1123510376353964,0.346,0.0015295647648448155,7.01357311319988e+39,0.346,7.329495775397693e+17,5072473393.532445,7.329495724672959e+17
0.00010001100090009001,26.82959666269359,2.4439719652797013e+34,1.1242064881262903e+23,55999999.021908656,2055670189464223.0,23852938277988.89,247994611626821.25,2327517739369033.0,2.1123510372558942,0.346,0.0015295648336170343,7.01357192971306e+39,0.346,7.331105598357007e+27,5.073588901538281e+19,7.331105547621119e+27
0.00020002100180018,26.82959481583995,1.955146240150923e+35,8.993516474012875e+23,55999996.10703905,2055669940959043.8,23852935541403.785,247994559993113.25,2327517436493560.5,2.112351036124917,0.346,0.0015295650385693381,7.013568402732941e+39,0.346,2.9324094770563506e+28,2.0294145666130906e+20,2.932409456762205e+28
0.00030003100270027005,26.82959174184924,6.598584534233818e+35,3.035296603920837e+24,55999991.2553919,2055669527335279.2,23852930986502.13,247994474051539.9,2327516932373321.5,2.1123510342424643,0.346,0.001529565379701751,7.013562532263564e+39,0.346,6.597886445517283e+28,4.566164927159556e+20,6.597886399855633e+28
0.00040004100360036,26.829587440723017,1.564107638437114e+36,7.194759844354083e+24,55999984.4669696,2055668948593185.0,23852924613286.668,247994353802170.25,2327516227008642.0,2.112351031608537,0.346,0.0015295658570142296,7.01355431831308e+39,0.346,1.1729524299741841e+29,8.117606470358603e+20,1.1729524218565774e+29
0.00050005100450045,26.82958191246114,3.054893442287959e+36,1.4052244320989923e+25,55999975.74177187,2055668204732807.2,23852916421757.75,247994199245036.88,2327515320399601.5,2.1123510282231357,0.346,0.0015295664705069663,7.013543760888528e+39,0.346,1.832729901508496e+29,1.268373429561384e+21,1.8327298888247614e+29
0.0006000610054005401,26.8295751570634,5.278841629907746e+36,2.428225150291034e+25,55999965.0797983,2055667295754205.2,23852906411915.83,247994010380180.62,2327514212546301.5,2.112351024086259,0.346,0.0015295672201802103,7.013530859998882e+39,0.346,2.6391179707865023e+29,1.8264542103173726e+21,2.63911795252196e+29
0.0007000710063006301,26.829567174529785,8.382572836706738e+36,3.855928147254342e+25,55999952.48104881,2055666221657480.5,23852894583761.812,247993787207658.72,2327512903448901.5,2.1123510191979062,0.346,0.0015295681060342409,7.013515615655601e+39,0.346,3.5921128635538605e+29,2.4860022194141077e+21,3.5921128386938385e+29
0.0008000810072007201,26.829557964860488,1.2512702568573635e+37,5.755783292566344e+25,55999937.94552356,2055664982442782.0,23852880937297.05,247993529727543.66,2327511393107623.0,2.1123510135580768,0.346,0.001529569128069365,7.013498027872576e+39,0.346,4.691710119691482e+29,3.2470165470484937e+21,4.691710087221316e+29
0.00090009100810081,26.829547528055908,1.7815841201875586e+37,8.195240317139079e+25,55999921.473223045,2055663578110304.0,23852865472523.4,247993237939924.25,2327509681522751.5,2.1123510071667706,0.346,0.0015295702862859204,7.013478096666169e+39,0.346,5.9379045932411386e+29,4.109496143505515e+21,5.937904552146177e+29
0.0010001010090009,26.829535864116636,2.4438593983458173e+37,1.1241748813219203e+26,55999903.06414805,2055662008660287.0,23852848189443.133,247992911844905.25,2327507768694635.5,2.112351000023987,0.346,0.0015295715806842695,7.013455822055211e+39,0.346,7.330690452435156e+29,5.073439819159943e+21,7.330690401700757e+29
0.00110011100990099,26.829522973043474,3.252756103064542e+37,1.4962758234387987e+26,55999882.71829964,2055660274093016.0,23852829088059.03,247992551442607.06,2327505654623682.5,2.1123509921297265,0.346,0.0015295730112648085,7.013431204060969e+39,0.346,8.87006117973012e+29,6.138846244478287e+21,8.870061118341657e+29
0.0012001210108010803,26.829508854837417,4.2229337331239807e+37,1.9425717895561324e+26,55999860.43567919,2055658374408824.5,23852808168374.312,247992156733166.06,2327503339310365.0,2.112350983483987,0.346,0.001529574578027958,7.013404242707192e+39,0.346,1.05560095718447e+30,7.305713950021006e+21,1.055600949878756e+30
0.0013001310117011701,26.82949350949967,5.369051274352218e+37,2.4698076972989687e+26,55999836.21628835,2055656309608088.0,23852785430392.676,247991727716734.56,2327500822755215.5,2.1123509740867688,0.346,0.001529576280974171,7.013374938020065e+39,0.346,1.2388527739801649e+30,8.574041326444985e+21,1.2388527654061235e+30
0.00140014101260126,26.829476937031632,6.705767199625192e+37,3.0847284504258213e+26,55999810.06012908,2055654079691231.2,23852760874118.273,247991264393480.66,2327498104958830.5,2.1123509639380726,0.346,0.0015295781201039266,7.013343290028252e+39,0.346,1.4367607108973783e+30,9.943826624506273e+21,1.436760700953552e+30
0.0015001510135013501,26.829459137434906,8.247739468866678e+37,3.7940789388286605e+26,55999781.96720364,2055651684658722.0,23852734499555.734,247990766763588.66,2327495185921866.5,2.112350953037897,0.346,0.0015295800954177332,7.013309298762864e+39,0.346,1.6493238419134025e+30,1.1415067955063025e+22,1.6493238304983346e+30
0.00160016101440144,26.829440110711303,1.0009625529048302e+38,4.6046040385329224e+26,55999751.937514566,2055649124511076.0,23852706306710.152,247990234827258.38,2327492065645044.5,2.1123509413862425,0.346,0.0015295822069161288,7.01327296425748e+39,0.346,1.8765411724509807e+30,1.2987763289078794e+22,1.8765411594632175e+30
0.0017001710153015301,26.829419856868068,1.2006079010925418e+38,5.523048497349453e+26,55999719.97107279,2055646399249552.5,23852676295594.83,247989668584849.06,2327488744129996.5,2.112350928983112,0.346,0.0015295844545991154,7.01323428655793e+39,0.346,2.1184116393910237e+30,1.4661910457640154e+22,2.1184116247291135e+30
0.00180018101620162,26.829398375912596,1.4251754205544547e+38,6.556157081690413e+26,55999686.06788948,2055643508875449.0,23852644466223.473,247989068036734.72,2327485221378407.5,2.112350915828508,0.346,0.001529586838466727,7.013193265712432e+39,0.346,2.374934111075242e+30,1.6437507151953045e+22,2.374934094637735e+30
0.0019001910171017099,26.82937566784499,1.676130899627099e+38,7.710674690568048e+26,55999650.22796452,2055640453389111.0,23852610818599.164,247988433183100.25,2327481497390810.5,2.1123509019224294,0.346,0.001529589358519834,7.013149901757639e+39,0.346,2.646107387300929e+30,1.831455092332242e+22,2.646107368986378e+30
0.0020002010180017998,26.829351732665494,1.9549399006888097e+38,8.993346161433e+26,55999612.451298,2055637232790922.5,23852575352725.316,247987764024144.9,2327477572167792.5,2.1123508872648746,0.346,0.0015295920147593424,7.013104194732557e+39,0.346,2.9319301993354093e+30,2.0293039183171682e+22,2.9319301790423695e+30
0.0021002110189018903,26.82932657037451,2.2630677585171224e+38,1.0410916269617662e+27,55999572.73789022,2055633847081304.5,23852538068605.793,247987060560082.25,2327473445709992.5,2.1123508718558424,0.346,0.0015295948071861912,7.013056144678546e+39,0.346,3.232401209923248e+30,2.2372969203046673e+22,3.2324011875502785e+30
0.00220022101980198,26.829300180972588,2.6019795802887716e+38,1.1970129728336165e+27,55999531.08774173,2055630296260720.5,23852498966244.797,247986322791141.0,2327469118018106.5,2.1123508556953294,0.346,0.0015295977358013536,7.01300575163936e+39,0.346,3.547519013293894e+30,2.4554338114619964e+22,3.547518988739557e+30
