r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1e-09,20.18266315460205,0.0,0.0,38000000.0,1049333029630959.2,14841658391236.957,52580480853902.6,1116755168876098.9,2.117205295733462,0.346,0.004868984585506114,1.855588251704068e+38,0.346,184737898096036.25,608598240.3480145,184737289497795.88
0.00010001100090009001,20.182662561504518,6.159963661098389e+30,8.456884662975283e+22,37999999.21722189,1049332977179094.6,14841657664330.004,52580476521392.28,1116755111364816.9,2.1172052952816593,0.346,0.0048689848363924525,1.855587880423053e+38,0.346,1.8477845938916233e+24,6.087320643468807e+18,1.8477785065709795e+24
0.00020002100180018,20.18266079397892,4.927910607913281e+31,6.765407426310007e+23,37999996.884417735,1049332820864145.2,14841655498031.0,52580463609819.08,1116754939971995.2,2.117205293935216,0.346,0.004868985584074045,1.855586773946545e+38,0.346,7.391054148647928e+24,2.434902886452977e+19,7.391029799619063e+24
0.00030003100270027005,20.182657852025375,1.66315895757274e+32,2.2833133714109768e+24,37999993.001587614,1049332560686143.2,14841651892340.342,52580442119188.2,1116754654697671.9,2.1172052916941313,0.346,0.004868986828551178,1.855584932275765e+38,0.346,1.662977774472753e+25,5.478509398342751e+19,1.6629722959633549e+25
0.00040004100360036,20.18265373564394,3.942280707169198e+32,5.412283787694276e+24,37999987.568731464,1049332196645126.6,14841646847258.52,52580412049507.19,1116754255541892.5,2.1172052885584054,0.346,0.004868988569824397,1.855582355412642e+38,0.346,2.9563903883914314e+25,9.739546490044804e+19,2.9563806488449417e+25
0.00050005100450045,20.18264844483498,7.699726909229827e+32,1.0570848462176846e+25,37999980.585849546,1049331728741174.0,14841640362786.566,52580373400788.5,1116753742504749.2,2.117205284528037,0.346,0.004868990807894357,1.8555790433600458e+38,0.346,4.619336048985249e+25,1.5218007009662596e+20,4.6193208309782386e+25
0.0006000610054005401,20.182641979599193,1.330506138283889e+33,1.8266403281525987e+25,37999972.052942485,1049331156974406.2,14841632438926.094,52580326173049.81,1116753115586382.0,2.1172052796030267,0.346,0.004868993542761806,1.8555749961218023e+38,0.346,6.651805490854556e+25,2.1913881763389142e+20,6.651783576972793e+25
0.0007000710063006301,20.182634339937607,2.112784116651578e+33,2.900634354838033e+25,37999961.97001126,1049330481344985.9,14841623075679.275,52580270366313.84,1116752374786978.9,2.117205273783374,0.346,0.004868996774427597,1.8555702137026868e+38,0.346,9.053787390900533e+25,2.9827159515526555e+20,9.053757563741017e+25
0.0008000810072007201,20.182625525851787,3.153761642021379e+33,4.329806395386326e+25,37999950.33705746,1049329701853136.0,14841612273049.139,52580205980609.92,1116751520106795.2,2.117205267069079,0.346,0.004869000502892596,1.855564696108553e+38,0.346,1.1825268368406592e+26,3.895782698851228e+20,1.1825229410579605e+26
0.00090009100810081,20.18261553734823,4.4903938218277714e+33,6.16489588827258e+25,37999937.15408875,1049328818499517.9,14841600031044.885,52580133016004.125,1116750551546566.9,2.117205259460147,0.346,0.004869004728155981,1.8555584433489318e+38,0.346,1.4966232985184726e+26,4.930586886300043e+20,1.496618367931586e+26
0.0010001010090009,20.182604374429264,6.159636475444208e+33,8.45664237253169e+25,37999922.42110762,1049327831284448.2,14841586349670.797,52580051472536.94,1116749469106656.0,2.117205250956578,0.346,0.004869009450218755,1.8555514554316626e+38,0.346,1.847666374562055e+26,6.087126777783081e+20,1.8476602874352772e+26
0.00110011100990099,20.182592037095013,8.198442327044191e+33,1.1255785140471416e+26,37999906.138113715,1049326740208065.6,14841571228928.62,52579961350236.375,1116748272787230.6,2.11720524155837,0.346,0.004869014669083022,1.8555437323640214e+38,0.346,2.2356541096777688e+26,7.365400433004758e+20,2.235646744277336e+26
0.0012001210108010803,20.182578525345857,1.0643760380861672e+34,1.461306316221001e+26,37999888.305107005,1049325545270546.5,14841554668820.586,52579862649135.375,1116746962588502.5,2.117205231265521,0.346,0.004869020384750985,1.8555352741542173e+38,0.346,2.66058434285477e+26,8.765405707495367e+20,2.6605755774490626e+26
0.0013001310117011701,20.182563839182464,1.3532535921191045e+34,1.857921508567616e+26,37999868.922087714,1049324246472103.2,14841536669349.43,52579755369271.375,1116745538510724.0,2.117205220078031,0.346,0.004869026597224988,1.8555260808113655e+38,0.346,3.1224547073796156e+26,1.0287140252615142e+21,3.122444420239363e+26
0.00140014101260126,20.18254797860578,1.6901710512387149e+34,2.3204979236609065e+26,37999847.98905636,1049322843812986.6,14841517230518.406,52579639510686.68,1116744000554191.6,2.117205207995898,0.346,0.004869033306507488,1.8555161523455054e+38,0.346,3.6212626308524977e+26,1.193060151555892e+21,3.621250700250982e+26
0.0015001510135013501,20.182530943617007,2.0788221998865283e+34,2.8541093618558365e+26,37999825.506013766,1049321337293483.0,14841496352331.266,52579515073428.28,1116742348719242.5,2.1172051950191197,0.346,0.0048690405126010595,1.8555054887675974e+38,0.346,4.157005335204821e+26,1.3695786739361115e+21,4.1569916394180805e+26
0.00160016101440144,20.182512734217635,2.52290045051012e+34,3.4638295912884216e+26,37999801.47296099,1049319726913916.9,14841474034792.25,52579382057547.83,1116740583006256.9,2.1172051811476957,0.346,0.004869048215508411,1.85549409008951e+38,0.346,4.7296798367182735e+26,1.5582692962901266e+21,4.7296642540253104e+26
0.0017001710153015301,20.18249335040942,3.026098843563107e+34,4.154732347875718e+26,37999775.88989942,1049318012674648.2,14841450277906.107,52579240463101.73,1116738703415656.2,2.1172051663816243,0.346,0.0048690564152323625,1.855481956324036e+38,0.346,5.339282946045351e+26,1.7591317020909966e+21,5.33926535472833e+26
