r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1e-09,27.064060401916503,0.0,0.0,57000000.0,2110663910762148.0,24201367214948.625,266188684322881.97,2401053962299979.0,2.1119992554681137,0.346,0.0014464689996556176,8.260573252280463e+39,0.346,1.0607171456182342e+18,5540190429.635504,1.0607171400780438e+18
0.00010001100090009001,27.064059789069937,3.5368912702166304e+34,1.1340308978253262e+23,56999999.01799218,2110663826604697.2,24201366301577.125,266188665979067.06,2401053858885341.5,2.1119992550938083,0.346,0.001446469063947868,8.260571877919322e+39,0.346,1.060950123535301e+28,5.541408805473905e+19,1.0609501179938924e+28
0.00020002100180018,27.06405796268855,2.8294677143246052e+35,9.072110578816648e+23,56999996.09145088,2110663575801962.0,24201363579583.2,266188611311552.72,2401053550693098.0,2.1119992539783174,0.346,0.0014464692555491395,8.260567782103183e+39,0.346,4.243753152202204e+28,2.2165406046733913e+20,4.2437531300367985e+28
0.00030003100270027005,27.06405492277281,9.549404434611421e+35,3.0618219842618535e+24,56999991.220376775,2110663158354033.0,24201359048967.76,266188520320368.56,2401053037723369.0,2.111999252121642,0.346,0.0014464695744594571,8.260560964836641e+39,0.346,9.548394384618154e+28,4.98719691309288e+20,9.548394334746183e+28
0.00040004100360036,27.064050669324228,2.263560691617441e+36,7.257634669594801e+24,56999984.404772244,2110662574261163.8,24201352709733.473,266188393005586.88,2401052319976484.0,2.1119992495237825,0.346,0.0014464700206787804,8.260551426129045e+39,0.346,1.6974849334780816e+29,8.866106042760529e+20,1.697484924611975e+29
0.00050005100450045,27.06404520234265,4.4210108572094905e+36,1.4175046546639342e+25,56999975.644636996,2110661823523401.2,24201344561880.676,266188229367241.3,2401051397452523.5,2.111999246184738,0.346,0.0014464705942072872,8.260539165988423e+39,0.346,2.6523083732301114e+29,1.3853262726930325e+21,2.6523083593768493e+29
0.0006000610054005401,27.064038521827857,7.639486417682314e+36,2.4494453577527794e+25,56999964.939970635,2110660906140799.2,24201334605409.78,266188029405374.66,2401050270151583.5,2.1119992421045084,0.346,0.0014464712950452083,8.26052418442506e+39,0.346,3.819305352258851e+29,1.9948660195162532e+21,3.819305332310191e+29
0.0007000710063006301,27.06403062777982,1.2131175520991232e+37,3.889625035080532e+25,56999952.29077304,2110659822113459.0,24201322840321.633,266187793120046.16,2401048938073826.5,2.1119992372830936,0.346,0.0014464721231928017,8.260506481452038e+39,0.346,5.1984704867096356e+29,2.715229017333368e+21,5.198470459557345e+29
0.0008000810072007201,27.064021520198704,1.8108258985601914e+37,5.806083008143012e+25,56999937.69704438,2110658571441524.5,24201309266617.523,266187520511331.38,2401047401219473.5,2.111999231720491,0.346,0.0014464730786503534,8.260486057085242e+39,0.346,6.789797414362342e+29,3.546414288364919e+21,6.789797378898199e+29
0.00090009100810081,27.06401119908486,2.578291030049034e+37,8.266858461077328e+25,56999921.15878512,2110657154125186.0,24201293884299.207,266187211579322.88,2401045659588808.0,2.1119992254167035,0.346,0.0014464741614181732,8.260462911343389e+39,0.346,8.593278794667358e+29,4.488420704465861e+21,8.593278749783152e+29
0.0010001010090009,27.06399966443884,3.5367295625142814e+37,1.1339990440661872e+26,56999902.675996,2110655570164679.2,24201276693368.875,266186866324129.06,2401043713182177.5,2.111999218371728,0.346,0.0014464753714966009,8.260437044247985e+39,0.346,1.0608906308787211e+30,5.541246987127358e+21,1.0608906253374742e+30
0.00110011100990099,27.063986916261364,4.707357378955593e+37,1.5093517856316338e+26,56999882.24867806,2110653819560283.2,24201257693829.16,266186484745875.72,2401041561999988.0,2.1119992105855654,0.346,0.0014464767088860002,8.260408455823357e+39,0.346,1.2836670659644068e+30,6.704891707478858e+21,1.2836670592595152e+30
0.0012001210108010803,27.063972954553375,6.111389629423669e+37,1.959547948010172e+26,56999859.87683261,2110651902312322.5,24201236885683.152,266186066844704.25,2401039206042710.0,2.111999202058214,0.346,0.001446478173586765,8.260377146096629e+39,0.346,1.5276561571972806e+30,7.979353286290406e+21,1.5276561492179272e+30
0.0013001310117011701,27.06395777931598,7.770040731020227e+37,2.4913913946720277e+26,56999835.56046128,2110649818421167.2,24201214268934.375,266185612620773.47,2401036645310875.5,2.1119991927896753,0.346,0.0014464797655993115,8.260343115097758e+39,0.346,1.7928567792380058e+30,9.364629993975263e+21,1.7928567698733755e+30
0.00140014101260126,27.063941390550493,9.70452436789803e+37,3.111685975351559e+26,56999809.299565956,2110647567887231.8,24201189843586.812,266185122074257.97,2401033879805076.5,2.111999182779948,0.346,0.0014464814849240873,8.260306362859483e+39,0.346,2.079267708940854e+30,1.086071995059277e+22,2.0792676980801345e+30
0.0015001510135013501,27.063923788258414,1.1936053491260863e+38,3.82723552604725e+26,56999781.09414882,2110645150710975.2,24201163609644.89,266184595205349.25,2401030909525969.5,2.111999172029031,0.346,0.0014464833315615633,8.260266889417367e+39,0.346,2.3868876253607973e+30,1.24676211258515e+22,2.3868876128931762e+30
0.00160016101440144,27.06390497244143,1.4485840319363558e+38,4.64484386902172e+26,56999750.94421236,2110642566892903.2,24201135567113.484,266184032014255.5,2401027734474272.5,2.111999160536926,0.346,0.0014464853055122387,8.260224694809795e+39,0.346,2.715715109761072e+30,1.418533133911266e+22,2.715715095575741e+30
0.0017001710153015301,27.063884943106135,1.737509195766194e+38,5.57131470772639e+26,56999718.849766724,2110639816434205.2,24201105716004.92,266183432501339.16,2401024354651549.5,2.111999148303634,0.346,0.0014464874067761585,8.260179779088298e+39,0.346,3.06574864563038e+30,1.6013848259407632e+22,3.0657486296165315e+30
0.00180018101620162,27.063863700260107,2.062501563065053e+38,6.613451744327807e+26,56999684.810823664,2110636899336228.0,24201074056333.188,266182796667003.97,2401020770059565.5,2.111999135329159,0.346,0.001446489635353308,8.260132142309064e+39,0.346,3.436986618688771e+30,1.7953169405437498e+22,3.4369866007356017e+30
0.0019001910171017099,27.063841243903425,2.4256824275193234e+38,7.77805882549252e+26,56999648.82738309,2110633815599313.0,24201040588101.234,266182124511443.3,2401016980698857.5,2.1119991216134992,0.346,0.0014464919912444895,8.260081784514084e+39,0.346,3.829427316878246e+30,2.000329214554833e+22,3.8294272968749535e+30
