r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1.5460216599800562e-21,59.21830871412653,3.714153703209559e-28,2.4805307148574974e-28,8333333.333333333,658472214120716.5,89250702703377.81,121608850344.6742,747844525674439.0,3.0592897915428283,3.569775623359715,3.569775623359715,6.36831680951764e+32,0.34,1.1142461109628679e-17,1.114234847819467e-17,1.1263143400599413e-22
0.0005376344086021505,59.21799914183317,1.5619563474283212e+25,1.043176251814419e+25,8333311.74491323,658467066025705.4,89249925086421.92,121607590184.95532,747838598702312.4,3.0592990289081112,3.5697949279986503,3.5697949279986503,6.368151685322416e+32,0.34,1.3474574160510938e+18,1.3474437960969052e+18,13619954188882.695
0.001075268817204301,59.217070434315886,1.2495182547356956e+26,8.345331486819315e+25,8333246.980240847,658451621998245.5,89247592275332.84,121603809798.87845,747820818083377.2,3.0593175003052844,3.569852842148797,3.569852842148797,6.367656340142236e+32,0.34,5.38949305583325e+18,5.389438586150159e+18,54469683090053.32
0.0016129032258064516,59.21552261966277,4.216860743448311e+26,2.816505205261222e+26,8333139.041079938,658425882811035.9,89243704389443.78,121597509465.67024,747791184709945.4,3.059345208609151,3.5699493665101567,3.5699493665101567,6.3668308561855655e+32,0.34,1.2125097203768287e+19,1.2124974684972915e+19,122518795372721.94
0.002150537634408602,59.21335574468599,9.994647860758073e+26,6.676013906165296e+26,8332987.930369981,658389849751833.4,89238261627632.75,121588689650.66504,747749700069116.8,3.05938215360971,3.570084502249337,3.570084502249337,6.3656753704397624e+32,0.34,2.1552587365630538e+19,2.1552369648959513e+19,217716671025962.4
0.002688172043010753,59.21056987492002,1.951860237102088e+27,1.3038721584701115e+27,8332793.652226024,658343524623344.4,89231264268307.25,121577351005.24104,747696366242656.9,3.0594283346900455,3.570258250999429,3.570258250999429,6.3641900746310685e+32,0.34,3.366960881599317e+19,3.3669268823483544e+19,339992509628197.9
0.0032258064516129032,59.20716509461917,3.37235113806801e+27,2.253013354754348e+27,8332556.211938547,658286909743078.9,89222712669382.98,121563494366.73431,747631185906828.5,3.05948375199998,3.570470614859759,3.570470614859759,6.362375215169095e+32,0.34,4.847313536433377e+19,4.847264610893592e+19,489255397842433.2
0.003763440860215054,59.20314150675374,5.354299305402492e+27,3.5775558850319465e+27,8332275.615972967,658220007943128.9,89212607268254.45,121547120758.31111,747554162332141.8,3.059548406433808,3.5707215963959653,3.5707215963959653,6.360231093073361e+32,0.34,6.595947033947023e+19,6.595880494507417e+19,665394396054893.0
0.004301075268817204,59.19849923300646,7.990926357260414e+27,5.340007106504552e+27,8331951.871969485,658142822569950.2,89200948581762.27,121528231388.8374,747465299383101.4,3.059622298246759,3.571011198639514,3.571011198639514,6.357758063886671e+32,0.34,8.612424779192735e+19,8.612337951328328e+19,868278644052427.4
0.004838709677419355,59.19323841376775,1.1375290468945803e+28,7.602846908876454e+27,8331584.988742827,658055357484087.2,89187737206152.84,121506827652.72034,747364601517892.8,3.0597054283028995,3.571339425087177,3.571339425087177,6.3549565375723e+32,0.34,1.0896243391373161e+20,1.08961336156246e+20,1097757485610501.2
