r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1.1867933502116816e-21,72.962333386246,3.116478149759317e-25,3.0562390740666633e-28,20333333.333333332,1979566040019959.0,126381305028633.06,4310468623526.794,2110257813672119.0,2.5000000010415633,0.34,0.1820649842171827,2.166977764088391e+36,0.34,9.34943444927795e-15,5.995445673526488e-16,8.749889881925302e-15
0.00041271151465125874,72.96214710098249,1.3105959152437507e+28,1.2852899256705706e+25,20333298.655428216,1979557609767368.0,126380767240764.06,4310439218089.508,2110248816226221.8,2.4999999986112496,0.34,0.18206574560201122,2.166941736569739e+36,0.34,1.1306081255814213e+21,7.250354723790696e+19,1.0581045783435143e+21
0.0008254230293025175,72.96158824784038,1.0484063285833264e+29,1.0282272150790506e+26,20333194.622030564,1979532319215817.2,126379153890295.0,4310351002949.7383,2110221824109061.8,2.5,0.34,0.18206802977640701,2.1668336575689552e+36,0.34,4.521926385876097e+21,2.900038110605521e+20,4.231922574815544e+21
0.0012381345439537762,72.96065683476489,3.537975383611773e+29,3.4702402704822784e+26,20333021.23409344,1979490168983958.5,126376465016639.31,4310203981623.6523,2110176837982221.2,2.5,0.34,0.18207183680010275,2.1666535377509542e+36,0.34,1.0172436722350211e+22,6.524696596233713e+20,9.519967062726841e+21
0.001650846058605035,72.95935287499786,8.384998181180205e+29,8.225666508303061e+26,20332778.49320527,1979431160102854.0,126372700685484.38,4309998159971.287,2110113858948309.8,2.4999999997685425,0.34,0.1820771667726555,2.166401394888674e+36,0.34,1.8079610006621603e+22,1.159849212613908e+21,1.6919760794007693e+22
0.0020635575732562937,72.95767638707736,1.6373651039134307e+30,1.6065533400684086e+27,20332466.401589822,1979355294015929.8,126367860988788.48,4309733546196.1494,2110032888550914.0,2.500000000284061,0.34,0.18208401983345196,2.166077253860167e+36,0.34,2.823990749348924e+22,1.8120698503931484e+21,2.642783764309609e+22
0.0024762690879075525,72.9556273948374,2.828670439662956e+30,2.776077391964736e+27,20332084.96210616,1979262572578924.0,126361946044777.95,4309410150844.699,2109933928774547.0,2.5,0.34,0.18209239616171422,2.1656811466445626e+36,0.34,4.064878285371195e+22,2.6090382267906324e+21,3.803974462692132e+22
0.0028889806025588116,72.95320592740714,4.49051728547519e+30,4.408220291804303e+27,20331634.178248588,1979152998059804.5,126354955997941.4,4309027986805.631,2109816982044551.2,2.5000000002083107,0.34,0.1821022959765088,2.1652131123168274e+36,0.34,5.53006847850734e+22,3.550640285550522e+21,5.175004449952289e+22
0.00330169211721007,72.95041201921043,6.700796627586428e+30,6.580049351814087e+27,20331114.054146614,1979026573138686.0,126346891019024.9,4308587069309.062,2109682051227020.0,2.4999999999387326,0.34,0.18211371953675648,2.164673197041434e+36,0.34,7.218906019986009e+22,4.636741280425144e+21,6.755231891943494e+22
0.0037144036318613287,72.9472457099646,9.537154198921543e+30,9.368615349829256e+27,20330524.59456482,1978883300907707.8,126337751305023.73,4308087415925.484,2109529139628657.0,2.499999999725909,0.34,0.18212666714124542,2.1640614540647726e+36,0.34,9.13063579864531e+22,5.867185798911487e+21,8.543917218754161e+22
0.004127115146512587,72.94370704468012,1.307695584669281e+31,1.2850950168978774e+28,20329865.804902904,1978723184870933.8,126327537079176.73,4307529046564.7056,2109358250996675.2,2.500000000049597,0.34,0.18214113912864244,2.163377943706599e+36,0.34,1.1264403334235154e+23,7.24179778962589e+21,1.0540223555272563e+23
0.004539826661163846,72.9397960736592,1.7397253063586746e+31,1.7104064438242982e+28,20329137.69119548,1978546228944198.5,126316248590955.73,4306911983474.48,2109169389518628.5,2.500000000045284,0.34,0.18215713587751098,2.1626227333501194e+36,0.34,1.3619255267548684e+23,8.76038059331047e+21,1.2743217208217637e+23
0.004952538175815105,72.93551285249423,2.2574748695560207e+31,2.220494517351948e+28,20328340.260111995,1978352437454936.5,126303886116055.25,4306236251239.043,2108962559822231.0,2.5,0.34,0.1821746578063289,2.1617958974310064e+36,0.34,1.6194139907032897e+23,1.042271697746483e+22,1.515186820928641e+23
0.005365249690466364,72.93085744206697,2.8685762847873895e+31,2.8230553419419226e+28,20327473.51895663,1978141815142027.2,126290449956382.31,4305501876777.5337,2108737766975187.2,2.5000000000385754,0.34,0.18219370537350701,2.160897517425323e+36,0.34,1.8987907831486024e+23,1.2228569174595728e+22,1.7765050914026452e+23
