r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1.5320193327452874e-21,67.29217092167208,1.1342101210750782e-27,2.818727864155116e-28,10333333.333333332,929860352562438.2,110439867500434.98,287509317322.65936,1040587729380195.9,3.4052074611439216,1.8339125370205767,1.8339125370205767,2.754775617443094e+33,0.34,3.402630363225235e-17,3.401578962608169e-17,1.0514006170658738e-20
0.0005327650506126798,67.31841503928541,4.7750764433683016e+25,1.1857549375809934e+25,10335051.540797634,930377676214111.5,110511663213811.97,287700591083.04865,1041177040019006.5,3.427396937603925,1.8333459885629195,1.8333459885629195,2.7594388279227463e+33,0.34,4.1208386304926874e+18,4.119561936515938e+18,1276693976750648.8
0.0010655301012253596,67.34396687214041,3.824116855870436e+26,9.488762159599952e+25,10336709.40410837,930880116780264.0,110581582982439.47,287885237683.7029,1041749585000387.2,3.451294488111234,1.8328038573108438,1.832803857310844,2.763949604262817e+33,0.34,1.6506470092747082e+19,1.6501343100433074e+19,5126992314006307.0
0.0015982951518380393,67.36882562818622,1.2919753868193884e+27,3.20335635495884e+26,10338306.879506089,931367648578546.9,110649623198110.06,288063242573.7556,1042305335019230.6,3.47710300881698,1.8322861308542295,1.8322861308542295,2.7683071383983144e+33,0.34,3.718999096994924e+19,3.7178411163914396e+19,1.157980603483874e+16
0.002131060202450719,67.39299053741611,3.065548713634259e+27,7.595225342224249e+26,10339843.924328538,931840246653311.5,110715780350208.28,288234591663.18524,1042844261595182.9,3.5050588553852977,1.8317927977296682,1.8317927977296682,2.77251064761969e+33,0.34,6.620238333653269e+19,6.618172120693669e+19,2.0662129596003856e+16
0.002663825253063399,67.41646085190608,5.993278944763223e+27,1.483840379487116e+27,10341320.497012198,932297886777716.9,110780051026011.08,288399271324.64215,1043366337075052.5,3.5354390356439174,1.831323847420402,1.831323847420402,2.776559374806634e+33,0.34,1.0357250013993599e+20,1.0354010113732482e+20,3.2399002611162332e+16
0.0031965903036760787,67.43923584585221,1.0366279506713994e+28,2.564747938146886e+27,10342736.557093868,932740545455784.0,110842431910980.5,288557268395.23083,1043871534635159.6,3.5685703439111895,1.8308792703562717,1.8308792703562717,2.780452588655012e+33,0.34,1.4932705126366406e+20,1.4928023779030047e+20,4.681347336358891e+16
0.0037293553542887587,67.46131481560727,1.647655521561064e+28,4.073766261465329e+27,10344092.065212147,933168199924390.6,110902919789048.06,288708570178.23096,1044359828283616.9,3.604841070642165,1.8304590579137736,1.8304590579137736,2.7841895838965204e+33,0.34,2.0349059027844e+20,2.0342666371427847e+20,6.392656416145949e+16
0.004262120404901438,67.48269707971663,2.4616927070357387e+28,6.08247425740554e+27,10345386.983108897,933580828155212.5,110961511542892.2,288853164444.76526,1044831192862549.5,3.6447161837697255,1.830063202416181,1.830063202416181,2.787769681511146e+33,0.34,2.6608550188796097e+20,2.6600174464937424e+20,8.375723858672218e+16
0.004794885455514117,67.503381978953,3.508095662137774e+28,8.662504256306498e+27,10346621.273630679,933978408856607.0,111018204154207.38,288991039435.4143,1045285604050249.9,3.6887572369540242,1.8296916971337138,1.8296916971337138,2.7911922289323344e+33,0.34,3.3713199007549594e+20,3.370256677048096e+20,1.0632237068638728e+17
0.005327650506126798,67.5233688763505,4.816286993946221e+28,1.1885537570300448e+28,10347794.90073012,934360921475437.9,111072994703965.31,289122183861.7715,1045723038363265.0,3.7376488254633355,1.8293445362838097,1.8293445362838097,2.7944566002446643e+33,0.34,4.1664806695727766e+20,4.165164302411249e+20,1.3163671615281413e+17
0.005860415556739477,67.54265715723801,6.415748120929597e+28,1.582330004681815e+28,10348907.829467254,934728346198848.2,111125880372669.1,289246586907.94464,1046143473158425.2,3.792234234761727,1.82902171503145,1.82902171503145,2.7975621963740656e+33,0.34,5.046495423483582e+20,5.04489829462821e+20,1.5971288553724237e+17
0.006393180607352157,67.5612462292712,8.336011597266415e+28,2.054755761654536e+28,10349960.026010828,935080663955969.5,111176858440598.5,289364238232.0019,1046546886634799.9,3.853564253452027,1.8287232294895517,1.8287232294895517,2.800508445270474e+33,0.34,6.011500140463159e+20,6.009594527267775e+20,1.9056131953842032e+17
0.006925945657964837,67.5791355224642,1.0606653404626526e+29,2.613011183617907e+28,10350951.457639538,935417856419578.2,111225926288047.98,289475127967.35754,1046933257835593.6,3.9229651782701898,1.828449076719453,1.828449076719453,2.803294802082742e+33,0.34,7.061608588378927e+20,7.059366685714872e+20,2.241902664056775e+17
0.007458710708577517,67.59632448922007,1.3257285213949405e+29,3.2642795426346518e+28,10351882.092743265,935739906007693.0,111273081395556.73,289579246724.10614,1047302566649974.0,4.002135444350071,1.8281992547314365,1.8281992547314365,2.8059207493259343e+33,0.34,8.196912242333788e+20,8.194306184718856e+20,2.606057614932866e+17
0.007991475759190196,67.61281260436057,1.63175466197496e+29,4.015746780504236e+28,10352751.900824234,936046795885115.2,111318321344130.84,289676585590.2955,1047654793814836.2,4.093285990298743,1.8279737624853585,1.8279737624853585,2.808385797040719e+33,0.34,9.417480209332206e+20,9.414482093242205e+20,2.9981160900029254e+17
0.008524240809802876,67.62859936515497,1.981709734948709e+29,4.874601061692365e+28,10353560.852498151,936338509964908.0,111361643815457.0,289767136133.1441,1047989920916498.2,4.199349341950112,1.8277725998913217,1.8277725998913217,2.810689482944929e+33,0.34,1.0723359160310778e+21,1.0719941066651504e+21,3.418093659273777e+17
