r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1e-09,21.095734977722167,0.0,0.0,40000000.0,1154531872851604.8,15977521577768.613,64555036691127.414,1235064431120500.8,2.1167538315819625,0.346,0.00419683939939526,3.0100746139323528e+38,0.346,560128709068609.44,816335435.8540231,560127892733173.6
0.00010001100090009001,21.09573437512807,1.8677125667869274e+31,8.839477608286915e+22,39999999.19423554,1154531816615688.8,15977520817112.482,64555031489512.16,1235064368922313.5,2.116753831140922,0.346,0.004196839611373743,3.0100740252239036e+38,0.346,5.602516976530371e+24,8.165149417857454e+18,5.602508811380955e+24
0.00020002100180018,21.095732567128866,1.4941457291797027e+32,7.071475460100577e+23,39999996.77665213,1154531647887706.0,15977518534870.363,64555015882795.914,1235064182305372.5,2.1167538298176396,0.346,0.004196840247385579,3.0100722588872682e+38,0.346,2.2409813036066133e+25,3.2660257608040337e+19,2.240978037580853e+25
0.00030003100270027005,21.095729553724833,5.042709712614313e+32,2.3866108312508275e+24,39999992.74725001,1154531366667702.8,15977514731042.867,64554989870986.0,1235063871269731.5,2.116753827612117,0.346,0.004196841307430973,3.0100693149244883e+38,0.346,5.04217957934617e+25,7.348528408798341e+19,5.042172230817762e+25
0.00040004100360036,21.09572533491819,1.1953072038062072e+33,5.657137801247372e+24,39999987.10603189,1154530972955918.2,15977509405633.242,64554953454109.22,1235063435815660.8,2.116753824524355,0.346,0.00419684279150967,3.010065193340636e+38,0.346,8.963831127171553e+25,1.3064016138480661e+20,8.963818063155416e+25
0.00050005100450045,21.095719910709605,2.334582034437811e+33,1.1049081022679255e+25,39999979.85299843,1154530466752464.2,15977502558642.93,64554906632183.12,1235062875943290.5,2.116753820554354,0.346,0.004196844699622119,3.01005989414054e+38,0.346,1.4005914390355183e+26,2.0412479503625414e+20,1.400589397787568e+26
0.0006000610054005401,21.095713281098927,4.03414850379877e+33,1.9092791382856923e+25,39999970.98814922,1154529848057392.0,15977494190072.516,64554849405222.0,1235062191652686.8,2.1167538157021117,0.346,0.004196847031769218,3.0100534173294663e+38,0.346,2.0168401653275913e+26,2.939390635908252e+20,2.0168372259369552e+26
0.0007000710063006301,21.095705446086292,6.40605465853733e+33,3.0318618291598152e+25,39999960.51148414,1154529116870794.0,15977484299923.133,64554781773245.87,1235061382943963.0,2.1167538099676286,0.346,0.004196849787951976,3.0100457629141388e+38,0.346,2.7451259041604503e+26,4.000828186080022e+20,2.7451219033322644e+26
0.0008000810072007201,21.095696405672143,9.562343551307468e+33,4.525690968122808e+25,39999948.42300342,1154528273192803.8,15977472888196.482,64554703736280.74,1235060449817281.0,2.1167538033509032,0.346,0.00419685296817148,3.010036930902777e+38,0.346,3.585444652253108e+26,5.2255588465853294e+20,3.585439426694261e+26
0.00090009100810081,21.09568615985722,1.3615053240768866e+34,6.4438012006579216e+25,39999934.722707614,1154527317023598.5,15977459954894.785,64554615294358.45,1235059392272851.8,2.1167537958519356,0.346,0.004196856572428917,3.0100269213050708e+38,0.346,4.537791790503661e+26,6.613580593247744e+20,4.5377851769230685e+26
